Date,Close,High,Low,Open,Volume,Date_final
2021-12-16,168.56288146972656,177.25230012898882,167.0852950701425,175.43221959715143,150185800,2021-12-16
2021-12-17,167.46694946289062,169.74694420568176,166.0480727156741,166.2829122189755,195432700,2021-12-17
2021-12-20,166.10679626464844,166.91898445345717,163.8659512088188,164.66834446331637,107499100,2021-12-20
2021-12-21,169.27723693847656,169.48272148768493,165.49028600162353,167.87792030585337,91185900,2021-12-21
2021-12-22,171.87037658691406,172.08565609490324,168.45527432954148,169.32617236411534,92135300,2021-12-22
2021-12-23,172.4966583251953,173.05443209039555,171.50834043001467,172.07589419886108,68356600,2021-12-23
2021-12-27,176.459716796875,176.54778161213417,173.26968906108772,173.2892490658333,74919600,2021-12-27
2021-12-28,175.44203186035156,177.43825729141835,174.69834852343934,176.29336988152778,79144300,2021-12-28
2021-12-29,175.53012084960938,176.75329313798875,174.3167285642682,175.48119097181373,62348900,2021-12-29
2021-12-30,174.37545776367188,176.69460283265636,174.2678179931173,175.61820512711046,59773000,2021-12-30
2021-12-31,173.7589874267578,175.38334904304386,173.45562812611084,174.2678163999058,64062300,2021-12-31
2022-01-03,178.10365295410156,178.95499096160628,173.895952516217,174.01337226981713,104487900,2022-01-03
2022-01-04,175.84324645996094,179.01371442958575,175.27569272230144,178.71037008888723,99310400,2022-01-04
2022-01-05,171.16583251953125,176.3031560396219,170.89184312629723,175.7551772531539,94537600,2022-01-05
